,Jan 2008,Feb 2008,Mar 2008,Apr 2008,May 2008,Jun 2008,Jul 2008,Aug 2008,Sep 2008,Oct 2008,Nov 2008,Dec 2008
Hydroelectric Power,203.101,183.548,211.71,217.284,266.509,286.193,250.573,208.029,158.458,151.473,153.189,203.935
Geothermal,11.912,10.708,12.325,12.003,12.405,12.419,12.601,12.541,12.157,12.582,12.153,12.426
Solar,0.16,0.353,0.735,0.928,0.973,1.263,1.092,1.037,0.912,0.594,0.284,0.184
Wind,42.108,37.955,47.122,51.49,52.623,50.653,39.499,32.167,30.66,46.87,49.207,65.193
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,16.124,14.555,15.212,13.001,12.554,14.196,16.226,16.137,14.923,13.504,15.039,15.875
Waste,20.864,19.972,22.667,21.309,21.248,21.67,22.856,22.29,20.764,21.199,21.284,21.804
Total,36.988,34.528,37.879,34.31,33.802,35.866,39.082,38.427,35.687,34.703,36.323,37.679
Total,294.27,267.092,309.771,316.015,366.313,386.395,342.847,292.203,237.874,246.222,251.157,319.417
